global_step,wall_time_sec_since_prev_iter,loss
997,0.30033442,2.47444797
998,0.29933562,0.56866968
999,0.30472742,1.83804619
1000,0.28361258,0.67569578
1001,0.35009804,0.83490092
1002,0.34579190,1.25894916
1003,0.29330163,0.61201173
1004,0.31207168,1.41931093
1005,0.27643114,0.52845323
1006,0.34277288,0.77730668
1007,0.35846962,0.73370689
1008,0.30294509,1.05011177
1009,0.30771316,0.99995649
1010,0.29000502,1.00390720
1011,0.32529159,0.73568869
1012,0.32280324,0.74341148
1013,0.34233003,0.61296034
1014,0.35761176,0.87263924
1015,0.29804073,0.70393133
1016,0.34844673,0.76334655
1017,0.32554429,0.65592003
1018,0.29636706,0.95859259
1019,0.31141939,0.84557199
1020,0.32178605,0.71909195
1021,0.28907511,3.35955715
1022,0.31120121,0.85315281
1023,0.29105417,1.08832252
1024,0.30838563,0.57085246
1025,0.34516820,0.65087652
1026,0.31984840,0.65943104
1027,0.30262455,0.92387694
1028,0.27866538,0.73857623
1029,0.27335427,0.57344943
1030,0.35212369,0.81728363
1031,0.29079018,0.98397964
1032,0.34299078,0.70934117
1033,0.32781023,0.67676646
1034,0.38376922,0.74933815
1035,0.36980438,0.94275397
1036,0.39826595,0.75420499
1037,0.35143403,0.89544088
1038,0.31582960,0.65793359
1039,0.39801537,0.77679342
1040,0.35244117,0.56513053
1041,0.29192857,0.98861933
1042,0.28258865,0.86293983
1043,0.29966292,0.65074855
1044,0.32410194,0.93826455
1045,0.38187062,1.02911484
1046,0.31079767,0.86152905
1047,0.38624385,0.99600917
1048,0.32961358,0.73028439
1049,0.32926218,2.62111354
1050,0.34294537,0.67681688
1051,0.29812212,0.70585495
1052,0.34530169,0.98777330
1053,0.35674557,0.70965922
1054,0.31303914,0.87494749
1055,0.34311073,0.93259895
1056,0.34918267,0.66678035
1057,0.31170722,1.02170920
1058,0.37461223,0.73079437
1059,0.35897724,1.03349769
1060,0.31964276,0.67325068
1061,0.29086249,0.84043556
1062,0.31269638,0.69374186
1063,0.34188577,0.80198634
1064,0.30864486,0.99829900
1065,0.33897408,0.65399408
1066,0.33023375,1.29898500
1067,0.33017922,0.78489727
1068,0.33128661,0.90351129
1069,0.36073781,0.75295699
1070,0.32951892,0.84219891
1071,0.36948631,0.75788897
1072,0.38121086,0.67141533
1073,0.38354404,4.22127390
1074,0.32421965,0.66625267
1075,0.31698286,0.64038432
1076,0.31077466,1.00572336
1077,0.32276312,0.63501292
1078,0.30409928,0.68161064
1079,0.30644329,0.84328872
1080,0.28640759,0.98297405
1081,0.33701986,0.91578472
1082,0.30592794,0.77698290
1083,0.30525727,0.66072071
1084,0.29241494,0.66431582
1085,0.33894346,0.90031600
1086,0.32294502,0.99469596
1087,0.31654611,0.74964404
1088,0.31079398,0.57291979
1089,0.28107972,0.92637736
1090,0.29929618,0.74753565
1091,0.30860430,0.65371644
1092,0.30493260,0.65836310
1093,0.33725778,0.63731736
1094,0.35598181,0.88506192
1095,0.34407705,0.90796572
1096,0.33839275,2.09035659
1097,0.29238978,0.74667943
1098,0.31497089,0.78203815
1099,0.33136135,0.54807270
1100,0.40128650,0.63412350
1101,0.36885273,0.60576653
1102,0.37527480,2.01205349
1103,0.31050131,1.43069971
1104,0.30700645,0.62923890
1105,0.31403494,0.74118608
1106,0.35186903,0.94438851
1107,0.30922359,0.73269945
1108,0.32034748,0.71638858
1109,0.28192448,0.76895273
1110,0.28974143,1.25167096
1111,0.32945710,1.66484189
1112,0.33509310,0.68981981
1113,0.30499805,0.82705384
1114,0.33478243,0.75065494
1115,0.31655702,0.71005809
1116,0.30265191,1.24913239
1117,0.30610536,0.76297992
1118,0.32860913,2.15553021
1119,0.32446886,0.60511088
1120,0.29598908,0.72029608
1121,0.28738483,1.07194185
1122,0.31927507,0.63774651
1123,0.29449682,0.68489105
1124,0.29654887,0.89228064
1125,0.29120774,0.96926850
1126,0.32877691,1.01038134
1127,0.29260303,0.67263073
1128,0.31730015,0.76666856
1129,0.30176040,0.78985780
1130,0.27981009,0.64650309
1131,0.29820268,0.77944171
1132,0.32169104,0.61214191
1133,0.31365525,0.86560845
1134,0.28070841,0.63719898
1135,0.31497109,2.16261530
1136,0.36609591,0.55677670
1137,0.30897077,0.72827536
1138,0.30762430,0.98371351
1139,0.29609171,0.78663582
1140,0.30663773,1.27900374
1141,0.29632560,1.18204188
1142,0.29746500,1.02453101
1143,0.34439451,0.72944582
1144,0.31620539,0.80630350
1145,0.28095815,0.78460908
1146,0.31351180,0.61904734
1147,0.31099323,0.80543083
1148,0.29156021,0.61621559
1149,0.33611026,0.60332143
1150,0.29418882,0.74522758
1151,0.29428154,0.69684023
1152,0.30198296,0.73126841
1153,0.29559526,0.73109978
1154,0.30660298,0.60978240
1155,0.31995078,0.58926684
1156,0.32984799,0.98607159
1157,0.33509645,2.57703590
1158,0.29117170,1.03857136
1159,0.28193923,0.60973161
1160,0.27828260,0.58240509
1161,0.28013944,0.74324995
1162,0.32402475,0.58051050
1163,0.32447901,0.59777349
1164,0.31661376,1.22891319
1165,0.29718473,0.74356896
1166,0.32335246,0.62863332
1167,0.28392097,0.69788295
1168,0.28680134,0.57081497
1169,0.31174874,0.72339684
1170,0.31210215,0.59973758
1171,0.29153780,1.04317701
1172,0.30841849,0.62547743
1173,0.31675046,0.68215805
1174,0.29201449,0.60908496
1175,0.30046644,0.61858737
1176,0.34261628,2.37399745
1177,0.29648025,0.96416956
1178,0.32261437,0.69586843
1179,0.32542507,0.69159067
1180,0.30439940,0.61094242
1181,0.31892207,0.68779278
1182,0.29315905,0.68786979
1183,0.35444079,0.71081990
1184,0.28181709,0.60390228
1185,0.29199066,0.76838708
1186,0.32476257,0.99161696
1187,0.32151488,0.78534436
1188,0.31301897,0.77911735
1189,0.32044386,0.69749546
1190,0.32186701,1.24456465
1191,0.31022173,0.76815832
1192,0.32162459,0.67446750
1193,0.27712853,1.57440722
1194,0.33168188,0.63196397
1195,0.33725772,2.96384764
1196,0.38010357,0.58756858
1197,0.31287617,0.74260437
1198,0.31770428,0.93618029
1199,0.27635972,0.59376836
1200,0.28814822,0.68521446
1201,0.31702722,0.64420062
1202,0.31403182,0.64248616
1203,0.32846184,0.65246350
1204,0.32849846,0.72761047
1205,0.37246181,0.74431944
1206,0.38731827,0.97356373
1207,0.33792855,0.56291169
1208,0.37235291,0.79028934
1209,0.30994534,0.65867239
1210,0.29601444,0.63896137
1211,0.30860857,0.61835188
1212,0.28327245,0.64822531
1213,0.29046458,1.12651491
1214,0.33485467,1.00602221
1215,0.33213357,0.86466825
1216,0.34837007,1.02287078
1217,0.28058436,0.73854518
1218,0.32302577,0.68029040
1219,0.30441625,0.64713502
1220,0.31180670,0.60931534
1221,0.34334562,0.81451958
1222,0.29768655,0.76281899
1223,0.31482269,0.76844275
1224,0.32563022,1.43066716
1225,0.30543650,0.58833516
1226,0.36105570,0.91371471
1227,0.34931540,0.79562771
1228,0.31051858,0.86855090
1229,0.32236831,1.30090642
1230,0.28972369,0.65656263
1231,0.32486351,0.81763279
1232,0.33030908,0.63419074
1233,0.35629533,1.24196720
1234,0.31849247,0.58825296
1235,0.31226809,0.61704588
1236,0.35190280,0.57208472
1237,0.32839025,0.79830384
1238,0.31661985,0.61868280
1239,0.30769621,0.83987904
1240,0.34955676,1.01640058
1241,0.30464713,0.78423882
1242,0.33692317,0.61235261
1243,0.36962471,0.78784978
1244,0.35373384,0.88829768
1245,0.33850043,0.66793454
1246,0.39430608,0.90708792
1247,0.34658630,0.72417533
1248,0.34721509,0.53970987
1249,0.32985044,0.72085196
1250,0.39165457,0.80608612
1251,0.35852729,0.75835198
1252,0.39734784,0.96470809
1253,0.38155055,3.42539358
1254,0.36350877,0.80707651
1255,0.42282919,0.84601760
1256,0.42199361,0.86756647
1257,0.36905763,4.30137730
1258,0.35623763,0.77540237
1259,0.31923232,1.01501346
1260,0.40197156,0.90662712
1261,0.37303577,1.07617128
1262,0.36597557,1.76960576
1263,0.35382145,0.86138308
1264,0.45048953,0.64388871
1265,0.39727718,0.84745282
1266,0.40925155,1.61221802
1267,0.36299930,0.60563093
1268,0.35879594,0.89969838
1269,0.37414289,0.73320550
1270,0.33424765,0.56793916
1271,0.38152957,0.88585055
1272,0.34982116,0.76300573
1273,0.34769711,1.05581462
1274,0.40777421,0.73339939
1275,0.35774609,0.66980457
1276,0.35634518,0.85712034
1277,0.33945947,0.53530496
1278,0.32179470,0.64590019
1279,0.38512423,0.69463569
1280,0.34074480,0.67315495
1281,0.31764881,0.57250988
1282,0.35868654,0.59832811
1283,0.38760606,1.42942953
1284,0.37332007,2.62752128
1285,0.34152073,0.65829730
1286,0.38956641,0.71133476
1287,0.34359015,0.72907770
1288,0.36212407,1.98217392
1289,0.31627997,0.66152763
1290,0.36247098,0.70992547
1291,0.33841349,0.80996358
1292,0.32746343,0.88229877
1293,0.32601780,0.59619474
1294,0.35348360,1.08572102
1295,0.33632311,0.66324902
1296,0.36515903,0.75250709
1297,0.36030417,0.91127819
1298,0.34337510,0.85212278
1299,0.34686587,0.66134506
1300,0.36517451,0.57816809
1301,0.35011566,1.46064675
1302,0.31249937,2.97281814
1303,0.32614924,0.57241046
1304,0.35069219,0.78744477
1305,0.30341696,0.92066216
1306,0.40989414,1.32045066
1307,0.28738758,0.76063579
1308,0.27993424,1.19039452
1309,0.27946691,1.48229361
1310,0.28618967,1.32171345
1311,0.27741972,3.28733826
1312,0.32663511,0.79864210
1313,0.26924667,0.73432857
1314,0.29465348,1.44270790
1315,0.31540942,0.65016133
1316,0.38596628,1.22176015
1317,0.29608601,0.76079464
1318,0.30687592,0.89152485
1319,0.32593674,0.90497380
1320,0.32665189,0.63967174
1321,0.37410455,0.83135420
1322,0.37651749,0.70033675
1323,0.33287979,0.96955341
1324,0.34492831,0.66111964
1325,0.34967396,0.64992124
1326,0.35413324,1.99852800
1327,0.30253455,0.75919122
1328,0.32766203,0.75608951
1329,0.33656657,0.55443257
1330,0.31409218,0.74427104
1331,0.30013655,1.08802652
1332,0.34712362,1.63517785
1333,0.35436203,0.63041711
1334,0.32018549,0.78864962
1335,0.29472684,0.84474200
1336,0.34428140,0.71369421
1337,0.29802880,1.06805360
1338,0.27969097,0.73962080
1339,0.30242511,0.76114130
1340,0.29644629,0.86917549
1341,0.29270576,0.99897552
1342,0.32929294,0.59221059
1343,0.28846426,0.69119859
1344,0.30480941,0.73257732
1345,0.30692335,0.91524994
1346,0.33525908,0.66321248
1347,0.30628820,0.72711033
1348,0.37775524,0.86399209
1349,0.27513956,1.02376652
1350,0.27173249,0.67218417
1351,0.36053661,0.63302851
1352,0.28713227,0.68634307
1353,0.39392386,0.71734476
1354,0.40035704,2.21985912
1355,0.36453341,0.75523055
1356,0.40635158,1.01348865
1357,0.36980263,0.75620538
1358,0.35858254,0.63769871
1359,0.34256432,0.62411696
1360,0.33140431,0.69254041
1361,0.31768873,0.82618004
1362,0.35418420,2.09720707
1363,0.30304628,0.76842153
1364,0.44919932,0.74934983
1365,0.31746646,0.65303028
1366,0.34185872,1.15212703
1367,0.35102949,1.00686240
1368,0.36680580,0.86613655
1369,0.38061700,0.52621037
1370,0.35294409,0.66032141
1371,0.35109218,0.85605949
1372,0.36775547,0.73096991
1373,0.31659696,0.97800899
1374,0.34000269,0.69374901
1375,0.34894514,0.68672490
1376,0.30473691,0.75072396
1377,0.31216305,0.61898202
1378,0.30691768,1.03263795
1379,0.28717767,1.46059334
1380,0.30818780,0.71870106
1381,0.29679877,1.41694486
1382,0.36277456,0.85560453
1383,0.34241606,0.67076945
1384,0.28553798,0.83261454
1385,0.31557809,0.95056033
1386,0.33966047,0.98942924
1387,0.36328517,0.84772640
1388,0.34063880,0.79920936
1389,0.30143067,0.79831582
1390,0.34570334,0.79826999
1391,0.29275688,0.62162727
1392,0.31704025,0.69529086
1393,0.32090571,1.09562516
1394,0.32418107,1.32894957
1395,0.28424762,0.64005095
1396,0.32163843,1.30501020
1397,0.31866582,0.62751651
1398,0.32798636,0.76860982
1399,0.29116742,0.67155993
1400,0.35870088,0.73644221
1401,0.29973230,0.80809289
1402,0.29745277,1.02345598
1403,0.32798078,0.58104730
1404,0.30819523,0.72529888
1405,0.34838808,0.60981190
1406,0.30839170,1.56553042
1407,0.27205158,0.97597235
1408,0.33335333,1.50883365
1409,0.30865443,0.69520760
1410,0.30986287,0.65080768
1411,0.34036963,0.68331051
1412,0.30346200,0.65527123
1413,0.29017531,0.69800848
1414,0.29591498,0.82853174
1415,0.29620053,0.61345118
1416,0.33827605,1.55207050
1417,0.31863881,0.79447824
1418,0.27372686,0.90361053
1419,0.34483663,0.74158847
1420,0.30682703,0.67913675
1421,0.36723303,1.08532631
1422,0.40729049,0.56919521
1423,0.35300701,0.82849646
1424,0.29474166,1.00844157
1425,0.28054102,0.75017154
1426,0.34760575,0.61578208
1427,0.33511004,0.66021883
1428,0.29406098,0.78969538
1429,0.28026531,0.68854016
1430,0.31098895,0.76832747
1431,0.30011200,0.69729614
1432,0.28776580,0.82022274
1433,0.28639045,0.63735491
1434,0.33737557,0.62650889
1435,0.30910192,1.09100473
1436,0.35407992,0.67341810
1437,0.30442440,0.73067820
1438,0.28327654,0.80428076
1439,0.30237154,0.76720119
1440,0.31671069,0.67779797
1441,0.30100305,0.74436784
1442,0.31732454,1.35370862
1443,0.36153992,0.93212891
1444,0.34408012,0.64345258
1445,0.34429320,0.77455550
1446,0.36057360,0.73427403
1447,0.30818565,0.64665073
1448,0.32504799,1.07231045
1449,0.31472869,0.66946191
1450,0.32701066,1.44849551
1451,0.35450384,0.79023057
1452,0.31446133,0.55020398
1453,0.27576232,0.65612608
1454,0.30956642,0.73937690
1455,0.30035524,0.91813433
1456,0.32180405,0.73940009
1457,0.29048647,0.68927181
1458,0.35224060,0.65237838
1459,0.31621029,0.69544774
1460,0.39778393,2.48970008
1461,0.39092469,2.36213088
1462,0.34182231,0.85224396
1463,0.43183640,0.56663072
1464,0.31282677,0.83253700
1465,0.34407232,0.65696090
1466,0.34583902,1.86800647
1467,0.32379087,0.63083470
1468,0.31750377,0.53018975
1469,0.30397428,0.82336044
1470,0.38373101,0.75699317
1471,0.31311107,0.83409983
1472,0.31326722,0.58982944
1473,0.31493503,0.76106977
1474,0.29981922,0.77094895
1475,0.32860724,1.17562568
1476,0.34577109,0.56739694
1477,0.37618754,0.95526230
1478,0.32230621,0.65714967
1479,0.33273738,0.58417803
1480,0.30411406,0.62969530
1481,0.31197308,0.65824151
1482,0.30889249,1.03970993
1483,0.28705125,0.64011180
1484,0.30037066,0.76812303
1485,0.30661990,0.77054465
1486,0.30396983,0.67367035
1487,0.32610077,1.60384321
1488,0.33640214,0.63147736
1489,0.28962754,0.66578043
1490,0.33843978,0.90485847
1491,0.29881572,0.71488947
1492,0.33213684,0.77429754
1493,0.28597637,1.78349829
1494,0.27654031,0.74998677
1495,0.29400458,0.68321460
1496,0.35085773,0.61567521
1497,0.33795247,0.66093850
1498,0.30438132,1.12007082
1499,0.31322316,0.66103697
1500,0.31691004,0.62846684
1501,0.29759933,0.94435453
1502,0.34965616,0.59180218
1503,0.28141092,2.44694805
1504,0.32091255,0.74032623
1505,0.29319243,1.00196457
1506,0.32352671,0.85172796
1507,0.28363266,0.71774220
1508,0.31840575,0.72696346
1509,0.31223203,0.76505208
1510,0.32838624,0.92021030
1511,0.28905956,1.49613333
1512,0.27809753,0.71150726
1513,0.28985879,1.50476217
1514,0.32449139,0.71905327
1515,0.27482914,0.71150941
1516,0.32756014,0.71588409
1517,0.29221106,0.63662982
1518,0.30785237,0.58788043
1519,0.31660591,0.73351330
1520,0.31673685,0.90237337
1521,0.28239622,0.59368789
1522,0.29009566,0.93502331
1523,0.30484922,1.16471362
1524,0.29729335,0.75042319
1525,0.28963472,0.74407333
1526,0.31299063,0.69845325
1527,0.30004701,0.85592639
1528,0.33060076,0.58532888
1529,0.28400706,0.99043226
1530,0.28211715,1.11533117
1531,0.31775273,0.79270816
1532,0.30656497,2.00508618
1533,0.31761752,1.32500219
1534,0.28383110,0.64950585
1535,0.31524330,0.71130419
1536,0.36227895,0.92868197
1537,0.33402030,0.72257257
1538,0.30638112,0.84407812
1539,0.44221518,1.72553527
1540,0.35770642,0.64607334
1541,0.34309644,0.89149481
1542,0.38368585,0.53066522
1543,0.34807777,0.58871955
1544,0.35613783,0.62166417
1545,0.35905932,0.74185371
1546,0.32333848,0.63915849
1547,0.30118534,0.77909851
1548,0.32908888,1.23176134
1549,0.31108383,0.67754930
1550,0.30539520,0.72946817
1551,0.38820938,0.69708019
1552,0.34137045,0.78977734
1553,0.40296238,0.66397053
1554,0.40719232,0.53541708
1555,0.40645820,0.60430449
1556,0.40167248,0.81373209
1557,0.40389563,0.68299890
1558,0.38571297,1.20304489
1559,0.34509154,0.59612745
1560,0.35627863,0.62911797
1561,0.36943784,0.66419405
1562,0.31073300,0.78828853
1563,0.39854417,0.77305931
1564,0.32164337,0.68818581
1565,0.30555565,0.75838071
1566,0.34601645,0.64031577
1567,0.28571641,0.65095115
1568,0.32263973,0.97458798
1569,0.32896040,0.69787246
1570,0.38922595,1.46334958
1571,0.32477655,0.91388887
1572,0.35780975,0.94040424
1573,0.43526189,0.58800870
1574,0.35900102,0.93767762
1575,0.39641730,0.77828127
1576,0.38461534,1.10221934
1577,0.34754892,0.78257024
1578,0.35937847,0.67593980
1579,0.41374297,1.29521501
1580,0.29093102,0.89338320
1581,0.30017026,1.47420061
1582,0.30857556,0.94172168
1583,0.29802188,0.59369886
1584,0.33543320,0.62182820
1585,0.33507983,0.61656588
1586,0.35064648,0.90262353
1587,0.28398697,0.81254220
1588,0.31964819,0.98605120
1589,0.28554924,0.81971443
1590,0.31023813,2.14651227
1591,0.30495657,0.72652954
1592,0.30647907,0.84656602
1593,0.32631146,0.70620131
1594,0.33850625,0.78422868
1595,0.36752209,1.41218948
1596,0.39786792,0.79796743
1597,0.29754422,0.73054969
1598,0.29757537,1.97072279
1599,0.36300465,0.58383816
1600,0.29398434,0.61724985
1601,0.29178633,0.69146556
1602,0.31960449,0.62594175
1603,0.31450459,0.78445292
1604,0.34851802,1.33178055
1605,0.30234258,1.03926182
1606,0.36225739,0.98672950
1607,0.32876342,0.80582356
1608,0.32642126,1.30237365
1609,0.30958121,0.69829774
1610,0.32709000,0.82323539
1611,0.28712397,2.02489209
1612,0.29576548,0.82216805
1613,0.34838578,0.74453741
1614,0.32832408,0.75715965
1615,0.34743761,0.73176146
1616,0.35404145,0.81280583
1617,0.31699772,0.83366430
1618,0.32284884,0.82961011
1619,0.27879639,0.66911453
1620,0.30997327,0.80725890
1621,0.33088113,0.60100859
1622,0.28587323,0.68381834
1623,0.32206154,0.92049229
1624,0.35722709,0.62285292
1625,0.31947729,0.67147708
1626,0.36123766,0.84274650
1627,0.27916546,0.68201596
1628,0.31531974,0.69117492
1629,0.31594186,0.66228175
1630,0.31334405,0.62479216
1631,0.29624126,0.64816272
1632,0.30878019,0.62907839
1633,0.28962743,0.88150543
1634,0.27008328,1.08041596
1635,0.32164930,0.69646430
1636,0.30616839,0.59873295
1637,0.33017229,0.61504406
1638,0.27741175,0.69825315
1639,0.31883310,0.76498991
1640,0.33468577,0.82328182
1641,0.36440748,0.88019264
1642,0.30572704,0.55695271
1643,0.31738552,0.70974106
1644,0.33233815,0.97730744
1645,0.37939000,0.65423930
1646,0.38019819,2.69150138
1647,0.34011835,1.06316245
1648,0.35186817,0.79427522
1649,0.35710849,1.01916420
1650,0.31473532,0.76018006
1651,0.31454085,0.64354652
1652,0.27765811,0.57146209
1653,0.28456751,0.95574522
1654,0.31627853,0.65290022
1655,0.30850023,1.39241588
1656,0.44198874,0.53821737
1657,0.37765148,0.68395758
1658,0.32660691,1.49310279
1659,0.38728098,0.59329200
1660,0.39039970,0.78355777
1661,0.36366434,0.89469898
1662,0.34775956,1.00956714
1663,0.33116689,0.84318006
1664,0.34051622,0.58493155
1665,0.38211921,0.93468368
1666,0.39914465,0.64414603
1667,0.31837161,0.66915339
1668,0.34248840,0.69438291
1669,0.33980875,0.97728074
1670,0.31369086,0.71309918
1671,0.31097755,0.86527097
1672,0.29437806,0.91707122
1673,0.29612409,0.65959829
1674,0.28558139,1.03365028
1675,0.28728805,0.76544780
1676,0.30539723,0.68685263
1677,0.33370197,0.73709452
1678,0.30333149,0.72876120
1679,0.30545482,0.72756112
1680,0.33601558,0.67159152
1681,0.28399594,0.95999062
1682,0.32010964,0.92339915
1683,0.32635154,0.70085806
1684,0.27507664,0.85552770
1685,0.32051001,0.56533307
1686,0.35316188,0.64180863
1687,0.27604315,0.60377055
1688,0.31556937,0.66893858
1689,0.33046518,0.82270414
1690,0.36533939,0.60557818
1691,0.29987814,0.93331879
1692,0.33377663,0.74311978
1693,0.31199287,0.70212007
1694,0.30884814,0.73609328
1695,0.30054826,0.92597902
1696,0.31871702,0.73002678
1697,0.29007733,0.68468356
1698,0.27901454,0.69982427
1699,0.27703592,0.58917308
1700,0.29703274,0.94475126
1701,0.28817240,0.88114315
1702,0.29095428,0.91953081
1703,0.29125956,0.74856490
1704,0.30009072,0.72015685
1705,0.31522943,0.74795210
1706,0.34590499,0.77803445
