timestamp,epoch,step_in_epoch,steps_per_epoch,global_step,loss
2026-05-17T22:37:32Z,0,4511,20976,4510,7.9316
2026-05-17T22:39:44Z,0,4521,20976,4520,8.0835
2026-05-17T22:43:30Z,0,4531,20976,4530,7.398
2026-05-17T22:46:11Z,0,4541,20976,4540,7.3995
2026-05-17T22:48:31Z,0,4551,20976,4550,8.1359
2026-05-17T22:50:32Z,0,4561,20976,4560,7.3679
2026-05-17T22:53:25Z,0,4571,20976,4570,7.7734
2026-05-17T22:57:04Z,0,4581,20976,4580,8.3966
2026-05-17T22:59:43Z,0,4591,20976,4590,7.4085
2026-05-17T23:01:53Z,0,4601,20976,4600,8.2248
2026-05-17T23:04:43Z,0,4611,20976,4610,8.1365
2026-05-17T23:07:04Z,0,4621,20976,4620,8.4221
2026-05-17T23:08:59Z,0,4631,20976,4630,8.0199
2026-05-17T23:12:16Z,0,4641,20976,4640,8.0454
2026-05-17T23:14:14Z,0,4651,20976,4650,7.7587
2026-05-17T23:16:28Z,0,4661,20976,4660,7.0485
2026-05-17T23:18:49Z,0,4671,20976,4670,6.8247
2026-05-17T23:20:54Z,0,4681,20976,4680,7.985
2026-05-17T23:23:22Z,0,4691,20976,4690,8.4248
2026-05-17T23:25:18Z,0,4701,20976,4700,7.4823
2026-05-17T23:28:09Z,0,4711,20976,4710,7.8782
2026-05-17T23:30:58Z,0,4721,20976,4720,7.9112
2026-05-17T23:33:07Z,0,4731,20976,4730,7.9988
2026-05-17T23:35:13Z,0,4741,20976,4740,7.9175
2026-05-17T23:37:48Z,0,4751,20976,4750,7.7399
2026-05-17T23:40:41Z,0,4761,20976,4760,7.1939
2026-05-17T23:43:01Z,0,4771,20976,4770,7.5324
2026-05-17T23:46:00Z,0,4781,20976,4780,7.7566
2026-05-17T23:48:44Z,0,4791,20976,4790,8.0791
2026-05-17T23:51:10Z,0,4801,20976,4800,7.9084
2026-05-17T23:54:19Z,0,4811,20976,4810,8.5721
2026-05-17T23:57:41Z,0,4821,20976,4820,8.0564
2026-05-17T23:59:54Z,0,4831,20976,4830,6.9348
2026-05-18T00:02:45Z,0,4841,20976,4840,7.7275
2026-05-18T00:04:47Z,0,4851,20976,4850,8.0768
2026-05-18T00:07:52Z,0,4861,20976,4860,7.3498
2026-05-18T00:10:33Z,0,4871,20976,4870,7.7957
2026-05-18T00:13:29Z,0,4881,20976,4880,7.1386
2026-05-18T00:15:22Z,0,4891,20976,4890,7.2435
2026-05-18T00:17:31Z,0,4901,20976,4900,8.2434
2026-05-18T00:20:41Z,0,4911,20976,4910,7.6514
2026-05-18T00:22:32Z,0,4921,20976,4920,7.4681
2026-05-18T00:25:45Z,0,4931,20976,4930,8.1725
2026-05-18T00:28:36Z,0,4941,20976,4940,7.36
2026-05-18T00:32:59Z,0,4951,20976,4950,7.9858
2026-05-18T00:35:46Z,0,4961,20976,4960,6.9071
2026-05-18T00:38:58Z,0,4971,20976,4970,8.2609
2026-05-18T00:40:57Z,0,4981,20976,4980,7.3653
2026-05-18T00:43:46Z,0,4991,20976,4990,8.4225
2026-05-18T00:48:58Z,0,5001,20976,5000,7.2685
2026-05-18T00:51:34Z,0,5011,20976,5010,8.4484
2026-05-18T00:55:07Z,0,5021,20976,5020,7.3653
2026-05-18T00:57:17Z,0,5031,20976,5030,7.6782
2026-05-18T00:59:29Z,0,5041,20976,5040,7.8583
2026-05-18T01:03:40Z,0,5051,20976,5050,7.623
2026-05-18T01:06:57Z,0,5061,20976,5060,8.1925
2026-05-18T01:08:42Z,0,5071,20976,5070,7.4651
2026-05-18T01:11:20Z,0,5081,20976,5080,8.3037
2026-05-18T01:15:10Z,0,5091,20976,5090,8.2088
2026-05-18T01:18:27Z,0,5101,20976,5100,7.9942
2026-05-18T01:20:44Z,0,5111,20976,5110,7.5025
2026-05-18T01:23:43Z,0,5121,20976,5120,6.376
2026-05-18T01:26:19Z,0,5131,20976,5130,8.2478
2026-05-18T01:28:34Z,0,5141,20976,5140,7.3272
2026-05-18T01:31:30Z,0,5151,20976,5150,8.445
2026-05-18T01:33:44Z,0,5161,20976,5160,7.9436
2026-05-18T01:36:09Z,0,5171,20976,5170,7.6649
2026-05-18T01:39:52Z,0,5181,20976,5180,8.0118
2026-05-18T01:43:26Z,0,5191,20976,5190,7.8183
2026-05-18T01:46:32Z,0,5201,20976,5200,8.1251
2026-05-18T01:48:34Z,0,5211,20976,5210,8.0754
2026-05-18T01:51:49Z,0,5221,20976,5220,7.8273
2026-05-18T01:54:32Z,0,5231,20976,5230,7.8285
2026-05-18T01:58:41Z,0,5241,20976,5240,7.8284
2026-05-18T02:01:50Z,0,5251,20976,5250,7.5107
2026-05-18T02:05:26Z,0,5261,20976,5260,8.0421
2026-05-18T02:09:04Z,0,5271,20976,5270,8.2224
2026-05-18T02:12:44Z,0,5281,20976,5280,8.6724
2026-05-18T02:14:26Z,0,5291,20976,5290,7.6296
2026-05-18T02:16:58Z,0,5301,20976,5300,7.2436
2026-05-18T02:19:34Z,0,5311,20976,5310,7.8567
2026-05-18T02:22:15Z,0,5321,20976,5320,7.9391
2026-05-18T02:24:15Z,0,5331,20976,5330,7.5598
2026-05-18T02:27:43Z,0,5341,20976,5340,7.7787
2026-05-18T02:29:50Z,0,5351,20976,5350,7.4569
2026-05-18T02:32:18Z,0,5361,20976,5360,8.2685
2026-05-18T02:34:49Z,0,5371,20976,5370,8.1008
2026-05-18T02:38:00Z,0,5381,20976,5380,7.8784
2026-05-18T02:40:13Z,0,5391,20976,5390,8.458
2026-05-18T02:42:51Z,0,5401,20976,5400,7.5805
2026-05-18T02:44:45Z,0,5411,20976,5410,7.1501
2026-05-18T02:47:22Z,0,5421,20976,5420,7.4426
2026-05-18T02:51:25Z,0,5431,20976,5430,8.0791
2026-05-18T02:54:23Z,0,5441,20976,5440,8.076
2026-05-18T02:57:39Z,0,5451,20976,5450,7.7315
2026-05-18T03:00:34Z,0,5461,20976,5460,7.6515
2026-05-18T03:04:15Z,0,5471,20976,5470,7.7997
2026-05-18T03:06:38Z,0,5481,20976,5480,7.7674
2026-05-18T03:10:32Z,0,5491,20976,5490,7.5007
2026-05-18T03:13:25Z,0,5501,20976,5500,7.781
2026-05-18T03:15:48Z,0,5511,20976,5510,7.9983
2026-05-18T03:18:45Z,0,5521,20976,5520,8.4102
2026-05-18T03:21:38Z,0,5531,20976,5530,7.8657
2026-05-18T03:23:53Z,0,5541,20976,5540,8.011
2026-05-18T03:26:39Z,0,5551,20976,5550,7.5412
2026-05-18T03:28:50Z,0,5561,20976,5560,7.7623
2026-05-18T03:31:36Z,0,5571,20976,5570,7.9633
2026-05-18T03:34:52Z,0,5581,20976,5580,8.2723
2026-05-18T03:37:26Z,0,5591,20976,5590,8.0867
2026-05-18T03:40:45Z,0,5601,20976,5600,7.7476
2026-05-18T03:43:51Z,0,5611,20976,5610,7.3325
2026-05-18T03:47:08Z,0,5621,20976,5620,8.361
2026-05-18T03:54:18Z,0,5631,20976,5630,7.7614
2026-05-18T03:59:20Z,0,5641,20976,5640,8.0416
2026-05-18T04:02:34Z,0,5651,20976,5650,7.6382
2026-05-18T04:05:31Z,0,5661,20976,5660,7.8567
2026-05-18T04:08:52Z,0,5671,20976,5670,7.6636
2026-05-18T04:12:05Z,0,5681,20976,5680,7.3501
2026-05-18T04:15:18Z,0,5691,20976,5690,7.403
2026-05-18T04:18:12Z,0,5701,20976,5700,7.3524
2026-05-18T04:21:50Z,0,5711,20976,5710,7.9102
2026-05-18T04:24:52Z,0,5721,20976,5720,7.9109
2026-05-18T04:28:14Z,0,5731,20976,5730,8.5017
2026-05-18T04:31:33Z,0,5741,20976,5740,7.7232
2026-05-18T04:34:30Z,0,5751,20976,5750,8.2538
2026-05-18T04:38:04Z,0,5761,20976,5760,7.7953
2026-05-18T04:41:03Z,0,5771,20976,5770,7.9659
2026-05-18T04:43:50Z,0,5781,20976,5780,8.0574
2026-05-18T04:47:23Z,0,5791,20976,5790,7.7326
2026-05-18T04:49:53Z,0,5801,20976,5800,7.8232
2026-05-18T04:52:51Z,0,5811,20976,5810,7.9225
2026-05-18T04:57:38Z,0,5821,20976,5820,7.3697
2026-05-18T05:00:29Z,0,5831,20976,5830,7.624
2026-05-18T05:03:11Z,0,5841,20976,5840,8.2924
2026-05-18T05:05:25Z,0,5851,20976,5850,7.6369
2026-05-18T05:08:27Z,0,5861,20976,5860,7.8288
2026-05-18T05:11:01Z,0,5871,20976,5870,8.199
2026-05-18T05:16:05Z,0,5881,20976,5880,8.0481
2026-05-18T05:18:32Z,0,5891,20976,5890,8.0501
2026-05-18T05:22:20Z,0,5901,20976,5900,8.2235
2026-05-18T05:25:56Z,0,5911,20976,5910,8.1516
2026-05-18T05:28:49Z,0,5921,20976,5920,7.4535
2026-05-18T05:31:23Z,0,5931,20976,5930,7.1753
2026-05-18T05:34:42Z,0,5941,20976,5940,7.1701
2026-05-18T05:37:40Z,0,5951,20976,5950,7.6811
2026-05-18T05:40:39Z,0,5961,20976,5960,7.4591
2026-05-18T05:42:57Z,0,5971,20976,5970,7.7382
2026-05-18T05:45:49Z,0,5981,20976,5980,7.7965
2026-05-18T05:49:03Z,0,5991,20976,5990,7.4093
2026-05-18T05:52:19Z,0,6001,20976,6000,8.2045
2026-05-18T05:55:11Z,0,6011,20976,6010,8.0683
2026-05-18T05:58:46Z,0,6021,20976,6020,8.0673
2026-05-18T06:01:15Z,0,6031,20976,6030,8.639
2026-05-18T06:04:16Z,0,6041,20976,6040,7.9909
2026-05-18T06:07:52Z,0,6051,20976,6050,7.7204
2026-05-18T06:11:54Z,0,6061,20976,6060,8.0637
2026-05-18T06:14:30Z,0,6071,20976,6070,8.2068
2026-05-18T06:17:03Z,0,6081,20976,6080,8.494
2026-05-18T06:19:29Z,0,6091,20976,6090,7.9571
2026-05-18T06:22:08Z,0,6101,20976,6100,8.0654
2026-05-18T06:24:19Z,0,6111,20976,6110,7.1546
2026-05-18T06:27:17Z,0,6121,20976,6120,7.8597
2026-05-18T06:29:54Z,0,6131,20976,6130,8.2876
2026-05-18T06:33:25Z,0,6141,20976,6140,8.4434
2026-05-18T06:35:55Z,0,6151,20976,6150,7.3358
2026-05-18T06:39:21Z,0,6161,20976,6160,8.0738
2026-05-18T06:41:47Z,0,6171,20976,6170,6.0974
2026-05-18T06:44:27Z,0,6181,20976,6180,8.0381
2026-05-18T06:46:50Z,0,6191,20976,6190,8.0428
2026-05-18T06:49:29Z,0,6201,20976,6200,7.478
2026-05-18T06:52:18Z,0,6211,20976,6210,7.0921
2026-05-18T06:56:41Z,0,6221,20976,6220,7.3539
2026-05-18T06:59:01Z,0,6231,20976,6230,8.1517
2026-05-18T07:02:19Z,0,6241,20976,6240,7.9644
2026-05-18T07:05:35Z,0,6251,20976,6250,8.3352
2026-05-18T07:08:39Z,0,6261,20976,6260,8.1929
2026-05-18T07:11:46Z,0,6271,20976,6270,8.2617
2026-05-18T07:14:35Z,0,6281,20976,6280,7.7234
2026-05-18T07:19:22Z,0,6291,20976,6290,8.3067
2026-05-18T07:23:19Z,0,6301,20976,6300,7.8109
2026-05-18T07:25:40Z,0,6311,20976,6310,8.0756
2026-05-18T07:28:39Z,0,6321,20976,6320,7.5421
2026-05-18T07:31:00Z,0,6331,20976,6330,6.6112
2026-05-18T07:35:23Z,0,6341,20976,6340,8.0269
2026-05-18T07:37:48Z,0,6351,20976,6350,8.0532
2026-05-18T07:40:46Z,0,6361,20976,6360,7.7769
2026-05-18T07:44:00Z,0,6371,20976,6370,7.7184
2026-05-18T07:46:57Z,0,6381,20976,6380,7.6958
2026-05-18T07:49:50Z,0,6391,20976,6390,8.1699
2026-05-18T07:52:25Z,0,6401,20976,6400,6.7907
2026-05-18T07:54:43Z,0,6411,20976,6410,7.4185
2026-05-18T07:58:20Z,0,6421,20976,6420,8.0345
2026-05-18T08:01:17Z,0,6431,20976,6430,6.9094
2026-05-18T08:04:05Z,0,6441,20976,6440,8.131
2026-05-18T08:06:27Z,0,6451,20976,6450,7.2282
2026-05-18T08:08:49Z,0,6461,20976,6460,7.5908
2026-05-18T08:11:28Z,0,6471,20976,6470,6.9607
2026-05-18T08:14:44Z,0,6481,20976,6480,6.9558
2026-05-18T08:17:06Z,0,6491,20976,6490,7.6921
2026-05-18T08:19:36Z,0,6501,20976,6500,7.6327
2026-05-18T08:22:49Z,0,6511,20976,6510,7.4124
2026-05-18T08:25:27Z,0,6521,20976,6520,7.1971
2026-05-18T08:28:47Z,0,6531,20976,6530,7.4866
2026-05-18T08:33:22Z,0,6541,20976,6540,8.1716
2026-05-18T08:37:32Z,0,6551,20976,6550,8.4374
2026-05-18T08:40:50Z,0,6561,20976,6560,7.6479
2026-05-18T08:43:57Z,0,6571,20976,6570,7.7633
2026-05-18T08:47:22Z,0,6581,20976,6580,7.5689
2026-05-18T08:49:56Z,0,6591,20976,6590,6.9098
2026-05-18T08:52:38Z,0,6601,20976,6600,7.6242
2026-05-18T08:56:13Z,0,6611,20976,6610,7.8708
2026-05-18T08:59:59Z,0,6621,20976,6620,7.9409
2026-05-18T09:03:14Z,0,6631,20976,6630,8.1224
2026-05-18T09:07:04Z,0,6641,20976,6640,7.6369
2026-05-18T09:09:58Z,0,6651,20976,6650,7.2894
2026-05-18T09:14:16Z,0,6661,20976,6660,7.3384
2026-05-18T09:16:40Z,0,6671,20976,6670,7.6009
2026-05-18T09:19:46Z,0,6681,20976,6680,7.6638
2026-05-18T09:22:20Z,0,6691,20976,6690,8.2934
2026-05-18T09:25:55Z,0,6701,20976,6700,7.9471
2026-05-18T09:28:00Z,0,6711,20976,6710,7.6791
2026-05-18T09:30:58Z,0,6721,20976,6720,8.3205
2026-05-18T09:33:19Z,0,6731,20976,6730,7.9856
2026-05-18T09:36:26Z,0,6741,20976,6740,7.7704
2026-05-18T09:39:46Z,0,6751,20976,6750,8.2003
2026-05-18T09:43:52Z,0,6761,20976,6760,7.4962
2026-05-18T09:47:14Z,0,6771,20976,6770,8.0762
2026-05-18T09:51:26Z,0,6781,20976,6780,7.9222
2026-05-18T09:53:40Z,0,6791,20976,6790,8.1637
2026-05-18T09:56:21Z,0,6801,20976,6800,7.8466
2026-05-18T09:58:53Z,0,6811,20976,6810,7.0586
2026-05-18T10:01:50Z,0,6821,20976,6820,8.0462
2026-05-18T10:05:20Z,0,6831,20976,6830,8.2922
2026-05-18T10:07:53Z,0,6841,20976,6840,6.6533
2026-05-18T10:10:18Z,0,6851,20976,6850,7.1588
2026-05-18T10:13:37Z,0,6861,20976,6860,7.371
2026-05-18T10:16:37Z,0,6871,20976,6870,7.7046
2026-05-18T10:19:15Z,0,6881,20976,6880,8.0084
2026-05-18T10:22:15Z,0,6891,20976,6890,7.5276
2026-05-18T10:25:15Z,0,6901,20976,6900,8.4228
2026-05-18T10:28:49Z,0,6911,20976,6910,7.326
2026-05-18T10:32:21Z,0,6921,20976,6920,7.7964
2026-05-18T10:35:19Z,0,6931,20976,6930,7.8689
2026-05-18T10:38:08Z,0,6941,20976,6940,8.5219
2026-05-18T10:41:25Z,0,6951,20976,6950,7.0044
2026-05-18T10:44:34Z,0,6961,20976,6960,7.935
2026-05-18T10:49:15Z,0,6971,20976,6970,8.218
2026-05-18T10:52:31Z,0,6981,20976,6980,7.6109
2026-05-18T10:55:27Z,0,6991,20976,6990,8.2464
2026-05-18T10:58:51Z,0,7001,20976,7000,7.6201
2026-05-18T11:02:23Z,0,7011,20976,7010,7.2913
2026-05-18T11:05:23Z,0,7021,20976,7020,7.3336
2026-05-18T11:08:50Z,0,7031,20976,7030,8.1961
2026-05-18T11:12:14Z,0,7041,20976,7040,6.9473
2026-05-18T11:14:53Z,0,7051,20976,7050,7.928
2026-05-18T11:17:12Z,0,7061,20976,7060,7.5411
2026-05-18T11:19:43Z,0,7071,20976,7070,7.4623
2026-05-18T11:22:12Z,0,7081,20976,7080,7.3031
2026-05-18T11:26:16Z,0,7091,20976,7090,8.5261
2026-05-18T11:28:35Z,0,7101,20976,7100,7.4277
2026-05-18T11:31:15Z,0,7111,20976,7110,8.1009
2026-05-18T11:34:51Z,0,7121,20976,7120,8.0519
2026-05-18T11:37:07Z,0,7131,20976,7130,7.0204
2026-05-18T11:39:52Z,0,7141,20976,7140,8.3635
2026-05-18T11:42:07Z,0,7151,20976,7150,7.8464
2026-05-18T11:45:16Z,0,7161,20976,7160,7.8557
2026-05-18T11:48:34Z,0,7171,20976,7170,7.913
2026-05-18T11:51:03Z,0,7181,20976,7180,7.9806
2026-05-18T11:54:16Z,0,7191,20976,7190,6.6146
2026-05-18T11:56:34Z,0,7201,20976,7200,7.5784
2026-05-18T11:59:35Z,0,7211,20976,7210,7.2995
2026-05-18T12:03:32Z,0,7221,20976,7220,8.2763
2026-05-18T12:06:15Z,0,7231,20976,7230,7.5542
2026-05-18T12:09:37Z,0,7241,20976,7240,8.1064
2026-05-18T12:11:59Z,0,7251,20976,7250,7.4965
2026-05-18T12:15:41Z,0,7261,20976,7260,7.9063
2026-05-18T12:18:45Z,0,7271,20976,7270,7.6845
2026-05-18T12:21:21Z,0,7281,20976,7280,7.8566
2026-05-18T12:24:25Z,0,7291,20976,7290,7.8773
2026-05-18T12:27:23Z,0,7301,20976,7300,7.5992
2026-05-18T12:30:02Z,0,7311,20976,7310,7.5272
2026-05-18T12:34:01Z,0,7321,20976,7320,8.5321
2026-05-18T12:36:33Z,0,7331,20976,7330,7.7419
2026-05-18T12:39:19Z,0,7341,20976,7340,8.2478
2026-05-18T12:42:10Z,0,7351,20976,7350,8.484
2026-05-18T12:45:42Z,0,7361,20976,7360,8.0853
2026-05-18T12:48:00Z,0,7371,20976,7370,8.0388
2026-05-18T12:50:36Z,0,7381,20976,7380,8.1988
2026-05-18T12:53:35Z,0,7391,20976,7390,8.0862
2026-05-18T12:56:54Z,0,7401,20976,7400,7.6653
2026-05-18T12:59:38Z,0,7411,20976,7410,8.2125
2026-05-18T13:02:24Z,0,7421,20976,7420,7.9174
2026-05-18T13:05:10Z,0,7431,20976,7430,6.8712
2026-05-18T13:08:35Z,0,7441,20976,7440,7.5321
2026-05-18T13:11:04Z,0,7451,20976,7450,7.1745
2026-05-18T13:14:45Z,0,7461,20976,7460,7.4938
2026-05-18T13:17:16Z,0,7471,20976,7470,7.3303
2026-05-18T13:20:43Z,0,7481,20976,7480,8.1189
2026-05-18T13:24:03Z,0,7491,20976,7490,6.6647
2026-05-18T13:27:49Z,0,7501,20976,7500,7.4612
2026-05-18T13:31:05Z,0,7511,20976,7510,8.0945
2026-05-18T13:33:48Z,0,7521,20976,7520,7.7285
2026-05-18T13:36:18Z,0,7531,20976,7530,7.8703
2026-05-18T13:39:45Z,0,7541,20976,7540,8.125
2026-05-18T13:42:25Z,0,7551,20976,7550,7.8572
2026-05-18T13:45:45Z,0,7561,20976,7560,7.6036
2026-05-18T13:48:37Z,0,7571,20976,7570,7.7256
2026-05-18T13:51:40Z,0,7581,20976,7580,8.3335
2026-05-18T13:54:55Z,0,7591,20976,7590,7.5432
2026-05-18T13:58:15Z,0,7601,20976,7600,7.6226
2026-05-18T14:01:23Z,0,7611,20976,7610,7.288
2026-05-18T14:03:50Z,0,7621,20976,7620,7.8668
2026-05-18T14:08:34Z,0,7631,20976,7630,7.6473
2026-05-18T14:11:52Z,0,7641,20976,7640,6.6895
2026-05-18T14:14:28Z,0,7651,20976,7650,7.7239
2026-05-18T14:18:53Z,0,7661,20976,7660,7.5428
2026-05-18T14:21:14Z,0,7671,20976,7670,7.3091
2026-05-18T14:25:08Z,0,7681,20976,7680,7.8892
2026-05-18T14:27:33Z,0,7691,20976,7690,6.7389
2026-05-18T14:30:24Z,0,7701,20976,7700,7.772
2026-05-18T14:32:54Z,0,7711,20976,7710,7.8068
2026-05-18T14:35:51Z,0,7721,20976,7720,7.815
2026-05-18T14:38:45Z,0,7731,20976,7730,7.9353
2026-05-18T14:41:48Z,0,7741,20976,7740,7.9252
2026-05-18T14:44:18Z,0,7751,20976,7750,8.1094
2026-05-18T14:47:04Z,0,7761,20976,7760,7.9473
2026-05-18T14:49:31Z,0,7771,20976,7770,7.6916
2026-05-18T14:52:53Z,0,7781,20976,7780,7.364
2026-05-18T14:55:37Z,0,7791,20976,7790,8.1664
2026-05-18T14:59:11Z,0,7801,20976,7800,7.4694
2026-05-18T15:02:03Z,0,7811,20976,7810,8.3628
2026-05-18T15:06:46Z,0,7821,20976,7820,8.4973
2026-05-18T15:09:18Z,0,7831,20976,7830,7.9204
2026-05-18T15:12:12Z,0,7841,20976,7840,7.5691
2026-05-18T15:15:30Z,0,7851,20976,7850,7.5194
2026-05-18T15:19:09Z,0,7861,20976,7860,7.9817
2026-05-18T15:22:41Z,0,7871,20976,7870,8.1385
2026-05-18T15:25:49Z,0,7881,20976,7880,7.8034
2026-05-18T15:28:33Z,0,7891,20976,7890,7.6987
2026-05-18T15:31:08Z,0,7901,20976,7900,7.5206
2026-05-18T15:34:45Z,0,7911,20976,7910,7.9684
2026-05-18T15:37:49Z,0,7921,20976,7920,7.5387
2026-05-18T15:40:22Z,0,7931,20976,7930,7.1322
2026-05-18T15:43:39Z,0,7941,20976,7940,7.6893
2026-05-18T15:46:31Z,0,7951,20976,7950,8.1098
2026-05-18T15:50:05Z,0,7961,20976,7960,8.2641
2026-05-18T15:52:32Z,0,7971,20976,7970,7.1982
2026-05-18T15:56:08Z,0,7981,20976,7980,8.0259
2026-05-18T15:59:10Z,0,7991,20976,7990,7.7387
2026-05-18T16:02:10Z,0,8001,20976,8000,7.8602
2026-05-18T16:05:00Z,0,8011,20976,8010,8.0905
2026-05-18T16:07:23Z,0,8021,20976,8020,7.5605
2026-05-18T16:09:56Z,0,8031,20976,8030,7.9195
2026-05-18T16:12:59Z,0,8041,20976,8040,7.8895
2026-05-18T16:15:27Z,0,8051,20976,8050,7.6602
2026-05-18T16:18:49Z,0,8061,20976,8060,7.6809
2026-05-18T16:21:32Z,0,8071,20976,8070,7.3854
2026-05-18T16:24:28Z,0,8081,20976,8080,7.2695
2026-05-18T16:28:15Z,0,8091,20976,8090,8.1758
2026-05-18T16:30:42Z,0,8101,20976,8100,7.4482
2026-05-18T16:33:17Z,0,8111,20976,8110,8.1796
2026-05-18T16:35:54Z,0,8121,20976,8120,7.2839
2026-05-18T16:38:30Z,0,8131,20976,8130,7.5335
2026-05-18T16:41:33Z,0,8141,20976,8140,7.2234
2026-05-18T16:46:00Z,0,8151,20976,8150,8.5044
2026-05-18T16:49:24Z,0,8161,20976,8160,7.807
2026-05-18T16:53:11Z,0,8171,20976,8170,7.3085
2026-05-18T16:56:33Z,0,8181,20976,8180,8.0862
2026-05-18T16:59:16Z,0,8191,20976,8190,6.8404
2026-05-18T17:02:16Z,0,8201,20976,8200,7.8561
2026-05-18T17:05:06Z,0,8211,20976,8210,7.4266
2026-05-18T17:07:34Z,0,8221,20976,8220,7.7266
2026-05-18T17:10:41Z,0,8231,20976,8230,7.9927
2026-05-18T17:13:57Z,0,8241,20976,8240,7.6921
2026-05-18T17:17:07Z,0,8251,20976,8250,7.7928
2026-05-18T17:20:01Z,0,8261,20976,8260,7.2253
2026-05-18T17:23:58Z,0,8271,20976,8270,7.6624
2026-05-18T17:27:07Z,0,8281,20976,8280,8.1669
2026-05-18T17:30:08Z,0,8291,20976,8290,7.8686
2026-05-18T17:34:35Z,0,8301,20976,8300,7.8112
2026-05-18T17:37:08Z,0,8311,20976,8310,7.5034
2026-05-18T17:40:02Z,0,8321,20976,8320,7.5943
2026-05-18T17:44:15Z,0,8331,20976,8330,7.4346
2026-05-18T17:47:01Z,0,8341,20976,8340,8.0933
2026-05-18T17:49:48Z,0,8351,20976,8350,6.7828
2026-05-18T17:52:19Z,0,8361,20976,8360,7.7454
2026-05-18T17:55:55Z,0,8371,20976,8370,8.0174
2026-05-18T17:59:52Z,0,8381,20976,8380,7.0115
2026-05-18T18:02:54Z,0,8391,20976,8390,6.6758
2026-05-18T18:06:35Z,0,8401,20976,8400,7.9356
2026-05-18T18:09:12Z,0,8411,20976,8410,7.4447
2026-05-18T18:11:40Z,0,8421,20976,8420,7.4368
2026-05-18T18:15:39Z,0,8431,20976,8430,8.1395
2026-05-18T18:18:28Z,0,8441,20976,8440,7.7597
2026-05-18T18:21:47Z,0,8451,20976,8450,7.2483
2026-05-18T18:24:25Z,0,8461,20976,8460,7.9687
2026-05-18T18:26:47Z,0,8471,20976,8470,7.8423
2026-05-18T18:29:40Z,0,8481,20976,8480,7.8105
2026-05-18T18:32:55Z,0,8491,20976,8490,8.1822
2026-05-18T18:37:34Z,0,8501,20976,8500,7.8563
2026-05-18T18:40:55Z,0,8511,20976,8510,8.3646
2026-05-18T18:44:33Z,0,8521,20976,8520,7.1954
2026-05-18T18:47:21Z,0,8531,20976,8530,7.1758
2026-05-18T18:50:36Z,0,8541,20976,8540,7.9977
2026-05-18T18:53:14Z,0,8551,20976,8550,7.419
2026-05-18T18:56:18Z,0,8561,20976,8560,7.9515
2026-05-18T18:59:15Z,0,8571,20976,8570,7.7091
2026-05-18T19:02:51Z,0,8581,20976,8580,8.0504
2026-05-18T19:05:25Z,0,8591,20976,8590,7.8124
2026-05-18T19:09:00Z,0,8601,20976,8600,7.9678
2026-05-18T19:11:31Z,0,8611,20976,8610,7.4955
2026-05-18T19:14:55Z,0,8621,20976,8620,8.139
2026-05-18T19:17:44Z,0,8631,20976,8630,7.8169
2026-05-18T19:20:12Z,0,8641,20976,8640,7.0029
2026-05-18T19:22:51Z,0,8651,20976,8650,8.1496
2026-05-18T19:25:15Z,0,8661,20976,8660,8.0079
2026-05-18T19:27:58Z,0,8671,20976,8670,7.2608
2026-05-18T19:30:33Z,0,8681,20976,8680,6.0673
2026-05-18T19:33:52Z,0,8691,20976,8690,7.7822
2026-05-18T19:36:47Z,0,8701,20976,8700,7.8138
2026-05-18T19:38:57Z,0,8711,20976,8710,7.5492
2026-05-18T19:42:35Z,0,8721,20976,8720,7.5556
2026-05-18T19:45:36Z,0,8731,20976,8730,7.824
2026-05-18T19:48:26Z,0,8741,20976,8740,7.6148
2026-05-18T19:51:40Z,0,8751,20976,8750,7.0627
2026-05-18T19:54:22Z,0,8761,20976,8760,7.8315
2026-05-18T19:57:01Z,0,8771,20976,8770,7.6578
2026-05-18T19:59:54Z,0,8781,20976,8780,7.9942
2026-05-18T20:03:11Z,0,8791,20976,8790,7.8787
2026-05-18T20:07:08Z,0,8801,20976,8800,7.9264
2026-05-18T20:09:48Z,0,8811,20976,8810,7.0746
2026-05-18T20:13:55Z,0,8821,20976,8820,7.7383
2026-05-18T20:17:32Z,0,8831,20976,8830,6.7917
2026-05-18T20:20:41Z,0,8841,20976,8840,8.7858
2026-05-18T20:23:47Z,0,8851,20976,8850,7.9324
2026-05-18T20:27:49Z,0,8861,20976,8860,7.7684
2026-05-18T20:32:30Z,0,8871,20976,8870,7.2064
2026-05-18T20:36:04Z,0,8881,20976,8880,7.9684
2026-05-18T20:39:17Z,0,8891,20976,8890,7.9722
2026-05-18T20:42:34Z,0,8901,20976,8900,7.8587
2026-05-18T20:44:54Z,0,8911,20976,8910,7.448
2026-05-18T20:48:34Z,0,8921,20976,8920,7.2734
2026-05-18T20:51:19Z,0,8931,20976,8930,8.1253
2026-05-18T20:54:37Z,0,8941,20976,8940,8.1132
2026-05-18T20:56:57Z,0,8951,20976,8950,8.0155
2026-05-18T20:59:16Z,0,8961,20976,8960,7.8461
2026-05-18T21:04:13Z,0,8971,20976,8970,8.2708
2026-05-18T21:07:07Z,0,8981,20976,8980,7.9589
2026-05-18T21:10:29Z,0,8991,20976,8990,8.1758
2026-05-18T21:13:50Z,0,9001,20976,9000,7.8012
2026-05-18T21:17:37Z,0,9011,20976,9010,8.2687
